fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;alcohol;alc_over_density;free_tot_so2_ratio;sulphates_chlorides;citric_over_volatile;sugar_over_density
8.6;0.16;0.49;7.3;0.043;9.0;63.0;0.9953;3.13;0.59;10.5;10.549572440899789;0.1428571405895692;13.720611148577941;3.0624808594946282;7.3344646493874714
6.6;0.16;0.4;1.5;0.044;48.0;143.0;0.9912;3.54;0.52;12.4;12.51007616013301;0.33566433331703266;11.817913229244791;2.4999843750976556;1.513315664532219
6.6;0.16;0.34;1.1;0.037;41.0;115.0;0.9899;3.01;0.68;12.0;12.122424363648486;0.3565217360302458;18.377881678873546;2.1249867188330076;1.1112222333344446
7.4;0.35;0.24;6.0;0.042;28.0;123.0;0.99304;3.14;0.44;11.3;11.379187767675251;0.22764227457201403;10.47594104902264;0.68571232653621;6.042046602305443
7.0;0.22;0.26;9.2;0.027;37.0;122.0;0.99228;3.06;0.34;12.5;12.597238080745273;0.3032786860386993;12.592126217547499;1.181812809941773;9.27156722742852
7.0;0.15;0.28;14.7;0.051;29.0;149.0;0.99792;2.96;0.39;9.0;9.018749981210936;0.19463087117697403;7.646908884139528;1.866654222305185;14.730624969311197
7.3;0.26;0.3;9.3;0.05;35.0;154.0;0.99581;3.21;0.5;10.4;10.44374886399126;0.22727272579693036;9.999800003999919;1.1538417159934;9.339121580299876
6.6;0.21;0.3;9.9;0.041;64.0;174.0;0.995;3.07;0.5;10.1;10.150743567091892;0.3678160898401374;12.194824516475206;1.4285646258827338;9.949738743981161
6.1;0.41;0.0;1.6;0.063;36.0;87.0;0.9914;3.27;0.67;10.8;10.893674708821154;0.41379309869203335;10.634751829336043;0.0;1.613877734640171
5.8;0.27;0.2;7.3;0.04;42.0;145.0;0.99442;3.15;0.48;9.8;9.854980938656766;0.2896551704161712;11.999700007499811;0.7407379972666769;7.340955188999428
7.2;0.2;0.25;4.5;0.044;31.0;109.0;0.9949;3.23;0.36;9.4;9.448176250702332;0.2844036671155627;8.181632235631008;1.2499937500312497;4.523063098740478
8.2;0.28;0.42;1.8;0.031;30.0;93.0;0.9917;3.09;0.39;11.4;11.495400327316398;0.3225806416926813;12.580239347117836;1.4999946428762754;1.8150632095762735
7.2;0.2;0.61;16.2;0.043;14.0;103.0;0.9987;3.06;0.36;9.2;9.21196634428122;0.1359223287774531;8.371898327945862;3.0499847500762494;16.221071171451715
6.4;0.16;0.32;8.75;0.038;38.0;118.0;0.99449;3.19;0.41;10.7;10.75927283404274;0.32203389557598394;10.789189758164259;1.9999875000781244;8.798470775502242
6.5;0.29;0.3;9.15;0.051;25.0;166.0;0.99339;3.24;0.56;11.3333333333333;11.408733654052936;0.15060240873131078;10.98017685927727;1.034479191451064;9.210874670698647
6.5;0.18;0.31;1.7;0.044;30.0;127.0;0.9928;3.49;0.5;10.2;10.273962254268477;0.23622047058094117;11.363378105043068;1.7222126543741425;1.7123270423780796
7.1;0.38;0.4;2.2;0.042;54.0;201.0;0.99177;3.03;0.5;11.4;11.494588972655986;0.2686567150813099;11.904478464798457;1.0526288088715556;2.2182540122669447
7.3;0.24;0.34;15.4;0.05;38.0;174.0;0.9983;3.03;0.42;9.0;9.015317023623135;0.2183908033425816;8.399832003359933;1.4166607639134838;15.426209129310699
6.5;0.36;0.31;13.55;0.053;20.0;113.0;0.99544;3.2;0.56;11.0;11.050378676385641;0.17699114887618453;10.565838380407918;0.8611087191424469;13.612057369547768
7.4;0.56;0.09;1.5;0.071;19.0;117.0;0.99496;3.22;0.53;9.8;9.849632297145316;0.16239316100518666;7.464683596005691;0.16071399872500225;1.5075967801753034
6.2;0.32;0.12;4.8;0.054;6.0;97.0;0.99424;3.16;0.5;9.3;9.353868931174635;0.06185566946540547;9.259087794670469;0.3749988281286621;4.82780331931594
6.6;0.17;0.38;1.5;0.032;28.0;112.0;0.9914;3.25;0.55;11.4;11.498878859311217;0.24999999776785717;17.186962907409143;2.2352809689354767;1.51301037622516
6.9;0.3;0.21;7.2;0.045;54.0;190.0;0.99595;3.22;0.48;9.4;9.438215333886909;0.28421052481994463;10.666429634897002;0.6999976666744445;7.229271319572951
6.6;0.21;0.49;18.15;0.042;41.0;158.0;0.9997;3.28;0.39;8.7;8.702602078021327;0.259493669243711;9.285493202542796;2.333322222275132;18.15542847311346
5.3;0.3;0.3;1.2;0.029;25.0;93.0;0.98742;3.31;0.4;13.6;13.7732537590349;0.26881720141056775;13.792627840419296;0.9999966666777779;1.2152870963854323
7.1;0.2;0.37;1.5;0.049;28.0;129.0;0.99226;3.15;0.52;10.8;10.884233079804607;0.2170542618833003;10.612028325952531;1.8499907500462496;1.511699038861751
7.0;0.2;0.34;5.7;0.035;32.0;83.0;0.9928;3.19;0.46;11.5;11.58338881608701;0.3855421640296125;13.142481643381617;1.6999915000424999;5.741331847973561
5.8;0.29;0.27;1.6;0.062;17.0;140.0;0.99138;3.23;0.35;11.1;11.196502656395472;0.1214285705612245;5.645070240802568;0.9310312723059577;1.6139102928137619
4.8;0.34;0.0;6.5;0.028;33.0;163.0;0.9939;3.36;0.61;9.9;9.960750618019299;0.20245398648801236;21.7849362522767;0.0;6.5398867694066105
6.6;0.19;0.99;1.2;0.122;45.0;129.0;0.9936;3.09;0.31;8.7;8.75602983491361;0.3488372065981612;2.540962778993615;5.210498892111094;1.2077282530915325
6.7;0.22;0.37;1.6;0.028;24.0;102.0;0.9913;3.29;0.59;11.6;11.701793905181171;0.23529411534025377;21.070676047284024;1.6818105372248309;1.6140405386456789
7.3;0.21;0.29;1.6;0.034;29.0;118.0;0.9917;3.3;0.5;11.0;11.09205294741056;0.24576270978167195;14.705449839710596;1.380945805019976;1.6133895196233543
7.5;0.42;0.14;10.7;0.046;18.0;95.0;0.9959;3.22;0.33;10.7;10.744039819218978;0.1894736822160665;7.173757092237126;0.3333325396844294;10.744039819218978
6.9;0.56;0.26;10.9;0.06;55.0;193.0;0.9969;3.21;0.44;9.4;9.429221156363571;0.284974091787699;7.333211113148114;0.4642848852055621;10.933884106847119
5.9;0.22;0.45;22.6;0.12;55.0;122.0;0.99636;3.1;0.35;12.8;12.846749320778311;0.4508196684359044;2.916642361313656;2.045445247976146;22.682541769499206
7.8;0.21;0.34;11.9;0.039;55.0;140.0;0.9959;3.02;0.31;10.3;10.342393470836962;0.39285714005102046;7.948514140663059;1.6190399093337653;11.948978864365031
7.5;0.18;0.31;11.7;0.051;24.0;94.0;0.997;3.19;0.44;9.5;9.52857620002387;0.25531914622000906;8.627281818003569;1.7222126543741425;11.735193846345188
9.0;0.17;0.49;1.0;0.039;46.0;131.0;0.993;3.09;0.51;10.5;10.574007478340908;0.35114503548744247;13.076587779800517;2.882335986258904;1.0070483312705627
7.1;0.2;0.36;11.6;0.042;45.0;124.0;0.997;2.92;0.59;9.5;9.52857620002387;0.36290322287981275;14.047284588462178;1.7999910000449997;11.634893044239675
6.5;0.28;0.34;3.6;0.04;29.0;121.0;0.99111;3.28;0.48;12.1;12.208521548040531;0.2396694195068643;11.999700007499811;1.2142813775665087;3.632287402722803
7.0;0.16;0.3;2.6;0.043;34.0;90.0;0.99047;2.88;0.47;11.2;11.307751564659641;0.37777777358024694;10.929978372595986;1.8749882813232417;2.6250137560817026
6.6;0.3;0.24;1.2;0.034;17.0;121.0;0.9933;3.13;0.36;9.2;9.262046449162941;0.14049586660747218;10.587923884591628;0.7999973333422222;1.2080930151082099
7.1;0.21;0.27;8.6;0.056;26.0;111.0;0.9956;2.95;0.52;9.5;9.541975148679038;0.23423423212401592;9.285548472348708;1.2857081632944607;8.637998555646288
7.2;0.58;0.27;5.8;0.032;40.0;118.0;0.99088;3.17;0.53;13.0;13.11963797872802;0.33898304797471995;16.561982438048812;0.4655164387647608;5.8533769443555785
6.5;0.28;0.34;3.6;0.04;29.0;121.0;0.99111;3.28;0.48;12.1;12.208521548040531;0.2396694195068643;11.999700007499811;1.2142813775665087;3.632287402722803
7.3;0.3;0.33;2.3;0.043;28.0;125.0;0.99084;3.34;0.44;12.6;12.716470150104808;0.223999998208;10.232320178600498;1.0999963333455558;2.3212604242254806
6.4;0.38;0.24;7.2;0.047;41.0;151.0;0.99604;3.11;0.6;9.2;9.236567571013643;0.2715231770097803;12.765685836471564;0.6315772853229333;7.228618099054155
6.8;0.22;0.35;5.5;0.043;21.0;114.0;0.9938;3.3;0.53;10.7;10.766743040105613;0.18421052469990767;12.325294760586964;1.590901859537002;5.534307170147746
7.0;0.28;0.26;1.7;0.042;34.0;130.0;0.9925;3.43;0.5;10.7;10.780845560860895;0.26153845952662724;11.904478464798457;0.928568112256742;1.7128446218190208
5.9;0.48;0.3;1.5;0.037;19.0;78.0;0.99057;3.47;0.42;11.9;12.013273152555445;0.2435897404667982;11.351044566363072;0.6249986979193793;1.5142781284733755
8.3;0.21;0.41;2.2;0.05;24.0;108.0;0.994;2.85;0.45;9.5;9.55733444936172;0.22222222016460907;8.999820003599927;1.9523716553730697;2.2132774514311353
8.2;0.23;0.29;1.8;0.047;47.0;187.0;0.9933;3.13;0.5;10.2;10.268790628419783;0.25133689705167434;10.63807153039297;1.260864083199638;1.812139522662315
6.4;0.33;0.44;8.9;0.055;52.0;164.0;0.99488;3.1;0.48;9.6;9.649395254306796;0.31707316879833436;8.727114052471773;1.3333292929415366;8.945793517013593
8.2;0.3;0.44;12.4;0.043;52.0;154.0;0.99452;3.04;0.33;12.0;12.066110217883786;0.3376623354697251;7.674240133950374;1.4666617777940743;12.468313891813246
8.9;0.34;0.34;1.6;0.056;13.0;176.0;0.9946;3.14;0.47;9.7;9.752654582088695;0.07386363594395662;8.392707273084408;0.9999970588321799;1.6086852918909191
6.8;0.52;0.26;5.7;0.038;27.0;130.0;0.99;3.11;0.27;13.0;13.13129986737387;0.20769230609467457;7.105076182205732;0.49999903846338756;5.757569941848543
8.9;0.24;0.33;15.75;0.035;16.0;132.0;0.996;3.0;0.37;12.1;12.148582180138373;0.12121212029384758;10.571126539241735;1.374994270857205;15.81323713530408
5.8;0.28;0.34;2.2;0.037;24.0;125.0;0.98986;3.36;0.33;12.8;12.931108509174521;0.191999998464;8.918677873570985;1.2142813775665087;2.222534275014371
7.2;0.16;0.32;0.8;0.04;50.0;121.0;0.9922;3.27;0.33;10.0;10.078603024991912;0.41322313708080055;8.249793755156121;1.9999875000781244;0.806288241999353
7.0;0.11;0.32;4.6;0.057;59.0;144.0;0.9956;3.55;0.44;9.4;9.441533305008733;0.40972221937692904;7.719162821704882;2.9090644630503357;4.62032480883406
6.8;0.24;0.49;19.3;0.057;55.0;247.0;1.00055;3.0;0.56;8.7;8.69520893987413;0.2226720638758216;9.824389045806214;2.0416581597576675;19.289371556272496
6.7;0.24;0.41;2.9;0.039;48.0;122.0;0.99052;3.25;0.43;12.0;12.114836535520196;0.3934426197258802;11.025358324145534;1.7083262153074361;2.927752162750714
5.7;0.695;0.06;6.8;0.042;9.0;84.0;0.99432;3.44;0.44;10.2;10.258256639455468;0.10714285586734695;10.47594104902264;0.08633081103480426;6.838837759636978
6.6;0.21;0.38;2.2;0.026;40.0;104.0;0.9914;3.25;0.4;11.1;11.196276784066185;0.3846153809171598;15.384023691396486;1.8095151927847963;2.219081885130235
7.2;0.23;0.39;2.3;0.033;29.0;102.0;0.9908;3.26;0.54;12.3;12.414198209327605;0.28431372270280664;16.363140510893608;1.695644801544341;2.3213541367035355
5.5;0.16;0.26;1.5;0.032;35.0;100.0;0.99076;3.43;0.77;12.0;12.111901861296518;0.3499999965;24.0617480703728;1.6249898438134762;1.5139877326620648
6.7;0.21;0.36;8.55;0.02;20.0;86.0;0.99146;3.19;0.22;13.4;13.515408069505508;0.23255813683071935;10.999450027498625;1.7142775510592807;8.623637238378514
6.4;0.14;0.28;7.9;0.057;21.0;82.0;0.99425;3.26;0.36;10.0;10.057822421098898;0.2560975578524688;6.315678672303994;1.9999857143877544;7.945679712668129
6.6;0.26;0.56;15.4;0.053;32.0;141.0;0.9981;3.11;0.49;9.3;9.317694301478507;0.2269503530003521;9.245108582856927;2.153837869854347;15.429300241157959
8.6;0.31;0.3;0.9;0.045;16.0;109.0;0.99249;2.95;0.39;10.1;10.176414697967035;0.1467889894790001;8.666474078353815;0.9677388137457622;0.906809230511914
5.8;0.28;0.27;2.6;0.054;30.0;156.0;0.9914;3.53;0.42;12.4;12.507552443461325;0.19230769107495072;7.777633747523193;0.9642822704204629;2.622551318790278
7.9;0.3;0.27;8.5;0.036;20.0;112.0;0.9939;2.96;0.46;11.7;11.7717961849319;0.17857142697704084;12.777422849365296;0.8999970000100002;8.552159621531722
8.3;0.39;0.7;10.6;0.045;33.0;169.0;0.9976;3.09;0.57;9.4;9.422604828984735;0.19526627103392738;12.66638519144019;1.794867192648224;10.625490551833849
8.1;0.29;0.49;7.1;0.042;22.0;124.0;0.9944;3.14;0.41;10.8;10.86080967336115;0.17741935340790843;9.761672341134734;1.689649346036738;7.139976729709644
7.8;0.2;0.28;10.2;0.054;78.0;186.0;0.997;3.14;0.46;10.0;10.030080210551443;0.41935483645508154;8.518360771096832;1.3999930000349998;10.230681814762471
7.8;0.29;0.22;9.5;0.056;44.0;213.0;0.99715;3.08;0.61;9.3;9.326571401924083;0.20657276898322643;10.892662631024445;0.7586180737307804;9.527142829922449
6.8;0.17;0.34;2.0;0.04;38.0;111.0;0.99;3.24;0.45;12.9;13.030289868394073;0.34234233925817714;11.249718757031074;1.9999882353633214;2.02019997959598
6.2;0.18;0.3;1.0;0.031;23.0;73.0;0.99032;3.23;0.52;11.3;11.41044166487432;0.31506848883467825;16.77365246282378;1.6666574074588474;1.009773598661444
6.7;0.21;0.34;1.5;0.035;45.0;123.0;0.98949;3.24;0.36;12.6;12.73381971134654;0.3658536555621654;10.285420416559525;1.6190399093337653;1.5159309180174454
6.8;0.28;0.36;1.6;0.04;25.0;87.0;0.9924;3.23;0.66;10.3;10.378869025726496;0.2873563185361343;16.499587510312242;1.2857096938939503;1.61225149914198
8.6;0.18;0.36;1.8;0.04;24.0;187.0;0.9956;3.25;0.55;9.5;9.541975148679038;0.12834224530298266;13.749656258593536;1.999988888950617;1.807953186065502
6.5;0.19;0.32;1.4;0.04;31.0;132.0;0.9922;3.36;0.54;10.8;10.884891266991266;0.23484848306932968;13.49966250843729;1.6842016620965152;1.4110044234988677
6.7;0.27;0.31;15.7;0.036;44.0;179.0;0.9979;3.26;0.56;9.6;9.62019278465499;0.24581005449268126;15.555123468792535;1.148143895763349;15.733023616571181
6.7;0.38;0.26;9.55;0.036;35.0;91.0;0.9919;2.98;0.37;12.4;12.501247604347611;0.38461538038884197;10.277492291880781;0.6842087257665111;9.627976985606427
7.5;0.16;0.38;12.7;0.043;70.5;163.0;0.99706;3.15;0.82;10.4;10.430655697093759;0.4325153347698446;19.069323969210018;2.3749851563427726;12.737435322412571
7.4;0.38;0.34;8.3;0.052;44.0;168.0;0.99627;3.11;0.52;9.2;9.234435208893965;0.261904760345805;9.999807696005847;0.8947344875408224;8.33106654715434
7.8;0.34;0.27;1.2;0.04;25.0;106.0;0.9932;3.01;0.55;10.4;10.47119364559641;0.2358490543787825;13.749656258593536;0.7941153114255547;1.2082146514149703
7.2;0.32;0.24;5.6;0.033;23.0;120.0;0.99334;2.92;0.66;10.3;10.369047487217381;0.19166666506944446;19.999393957758855;0.7499976562573242;5.637540381399741
6.2;0.25;0.21;15.55;0.039;28.0;159.0;0.9982;3.48;0.64;9.6;9.617301525444274;0.1761006278232665;16.409835645239866;0.83999664001344;15.578024866735257
7.9;0.27;0.27;1.7;0.034;25.0;122.0;0.99088;2.97;0.51;11.9;12.009514765143342;0.20491803110722925;14.999558836504807;0.9999962963100137;1.7156449664490487
8.0;0.27;0.25;19.1;0.045;50.0;208.0;1.00051;3.05;0.5;9.2;9.195301201086245;0.24038461422892013;11.11086420301771;0.925922496583346;19.090244884863836
7.1;0.21;0.3;1.4;0.037;45.0;143.0;0.9932;3.13;0.33;9.9;9.967770874173507;0.3146853124847181;8.918677873570985;1.4285646258827338;1.409583759984132
8.9;0.32;0.49;1.6;0.05;17.0;131.0;0.9956;3.13;0.34;9.4;9.441533305008733;0.12977099137579395;6.7998640027199455;1.5312452148587037;1.6070694987248908
6.1;0.34;0.21;5.0;0.042;17.0;133.0;0.99373;3.02;0.53;9.4;9.459300353918717;0.12781954791113123;12.618747172686364;0.6176452422198758;5.031542741446126
7.1;0.21;0.35;2.5;0.04;41.0;186.0;0.99128;3.32;0.56;12.5;12.609946120222217;0.22043010634177362;13.999650008749782;1.6666587301965228;2.5219892240444435
7.8;0.22;0.26;9.0;0.047;38.0;132.0;0.997;3.25;0.53;10.2;10.230681814762471;0.287878785697888;11.27635582221655;1.181812809941773;9.0270721894963
7.3;0.51;0.26;3.3;0.09;7.0;135.0;0.9944;3.01;0.52;8.8;8.849548622738714;0.05185185146776406;5.777713580960212;0.5098029219550549;3.3185807335270177
6.4;0.25;0.57;1.0;0.062;21.0;122.0;0.99238;3.0;0.4;9.5;9.57293620091477;0.17213114613007258;6.451508846631506;2.27999088003648;1.0076774948331335
7.1;0.145;0.33;4.6;0.05;33.0;131.0;0.9942;3.28;0.4;9.6;9.655995115675804;0.2519083950236;7.999840003199936;2.2758463734732866;4.626830992927989
5.7;0.22;0.22;16.65;0.044;39.0;110.0;0.99855;3.24;0.48;9.0;9.013059923829628;0.3545454513223141;10.908842980841344;0.9999954545661156;16.67416085908481
7.4;0.49;0.24;15.1;0.03;34.0;153.0;0.9953;3.13;0.51;12.0;12.056654218171186;0.2222222207697894;16.999433352221594;0.48979491878588005;15.171289891198743
8.5;0.28;0.34;13.8;0.041;32.0;161.0;0.9981;3.13;0.4;9.9;9.918835869315831;0.19875776274063503;9.755859613180165;1.2142813775665087;13.826256060258432
6.6;0.33;0.32;15.6;0.054;62.0;227.0;0.99734;3.25;0.56;10.4;10.427727326962392;0.2731277521007588;10.370178330030926;0.9696940312302085;15.64159099044359
7.6;0.3;0.27;10.6;0.039;31.0;119.0;0.99815;3.27;0.3;9.3;9.317227553746878;0.26050419949156134;7.692110458706186;0.8999970000100002;10.619635706421173
7.0;0.48;0.12;4.5;0.05;23.0;86.0;0.99398;2.86;0.35;9.0;9.054499029659521;0.2674418573553273;6.999860002799943;0.24999947916775175;4.5272495148297605
6.8;0.34;0.44;6.6;0.052;28.0;156.0;0.9955;3.14;0.41;9.6;9.643385591777406;0.17948717833662065;7.884463760312301;1.2941138408416446;6.629827594346966
6.7;0.24;0.33;12.3;0.046;31.0;145.0;0.9983;3.36;0.4;9.5;9.516167969379977;0.2137931019738407;8.695463142105607;1.374994270857205;12.320933265618287
6.9;0.52;0.54;7.9;0.036;23.0;169.0;0.99267;3.26;0.47;12.2;12.290073951994163;0.1360946737509191;13.05519291130802;1.0384595414239588;7.958326575471632
6.7;0.36;0.26;7.9;0.034;39.0;123.0;0.99119;2.99;0.3;12.2;12.30842491507691;0.3170731681538767;8.823269903826358;0.7222202160549555;7.970209576156361
7.5;0.15;0.38;1.8;0.054;19.0;101.0;0.9946;3.24;0.44;10.0;10.054283074318244;0.18811881001862565;8.147997259310014;2.533316444557036;1.8097709533772839
7.0;0.14;0.41;0.9;0.037;22.0;95.0;0.9914;3.25;0.43;10.9;10.994542067236164;0.23157894493074796;11.621307532228858;2.928550510353497;0.9078062257350962
6.9;0.22;0.49;7.0;0.063;50.0;168.0;0.9957;3.54;0.5;10.3;10.344470880314471;0.2976190458475057;7.936381962191076;2.227262603351803;7.030222928369058
6.6;0.18;0.28;3.3;0.044;18.0;91.0;0.993;3.42;0.64;10.8;10.876121977722077;0.1978021956285473;14.545123974455127;1.5555469136282578;3.3232594931928565
7.3;0.21;0.33;1.0;0.037;66.0;144.0;0.9923;3.11;0.52;10.2;10.279139091868293;0.458333330150463;14.053674225020947;1.5714210884710074;1.0077587344968917
7.4;0.23;0.25;1.4;0.049;43.0;141.0;0.9934;3.42;0.54;10.2;10.267756927967659;0.30496453684422314;11.02018326156609;1.0869517958617572;1.4092999705053648
8.4;0.2;0.38;11.8;0.055;51.0;170.0;1.0004;3.34;0.82;8.9;8.896432530555249;0.2999999982352941;14.908819839639278;1.8999905000474997;11.79527009669123
7.1;0.22;0.33;2.8;0.033;48.0;153.0;0.9899;3.15;0.38;12.7;12.829565784861312;0.31372548814558504;11.514802581739946;1.4999931818491734;2.828565684851313
6.6;0.905;0.19;0.8;0.048;17.0;204.0;0.9934;3.34;0.56;10.0;10.066428360752607;0.0833333329248366;11.666423616174663;0.2099445193983211;0.8053142688602086
5.8;0.27;0.26;3.5;0.071;26.0;69.0;0.98994;3.1;0.38;11.5;11.616853933719282;0.37681158874186105;5.352037295249363;0.9629593964466799;3.535564240697173
7.1;0.365;0.14;1.2;0.055;24.0;84.0;0.9941;3.15;0.43;8.9;8.952812641773823;0.2857142823129252;7.8180396720059635;0.3835605929846768;1.2071208056324256
6.1;0.46;0.32;6.2;0.053;10.0;94.0;0.99537;3.35;0.47;10.1;10.146970325637374;0.10638297759167045;8.867757212128073;0.6956506616289965;6.228833269203141
7.4;0.33;0.26;15.6;0.049;67.0;210.0;0.99907;3.06;0.68;9.5;9.50883370651335;0.3190476175283447;13.877267810861003;0.7878764003745444;15.614505875958764
7.7;0.32;0.61;11.8;0.041;66.0;188.0;0.99794;3.0;0.54;9.3;9.319188208521345;0.3510638279198733;13.170410477793224;1.9062440429873657;11.824346329091599
6.9;0.19;0.28;5.0;0.058;14.0;146.0;0.9952;3.29;0.36;9.1;9.143881487257348;0.09589041030212048;6.206789538111411;1.473676454334451;5.024110707284257
5.1;0.3;0.3;2.3;0.048;40.0;150.0;0.98944;3.29;0.46;12.2;12.33019452397869;0.2666666648888889;9.583133684714902;0.9999966666777779;2.324544869274671
6.3;0.4;0.32;10.6;0.049;38.0;209.0;0.9981;3.47;0.59;9.3;9.317694301478507;0.18181818094823837;12.040570600599986;0.799998000005;10.620167698459374
6.8;0.28;0.44;11.5;0.04;58.0;223.0;0.9969;3.22;0.56;9.5;9.52953201972914;0.26008968493233325;13.999650008749782;1.5714229592037172;11.535749287040538
7.5;0.18;0.39;1.9;0.054;23.0;91.0;0.9941;3.27;0.45;10.3;10.361120248344987;0.25274724996981046;8.333179015203422;2.166654629696502;1.9112746089180073
6.7;0.26;0.49;8.3;0.047;54.0;191.0;0.9954;3.23;0.4;10.3;10.347588559786459;0.28272251160878265;8.510457224314376;1.8846081361225535;8.338348062740545
7.2;0.27;0.27;2.4;0.048;30.0;149.0;0.9936;3.1;0.51;9.2;9.259249940368417;0.20134228052790415;10.624778650444782;0.9999962963100137;2.415456506183065
6.9;0.115;0.35;5.4;0.048;36.0;108.0;0.9939;3.32;0.42;10.2;10.262591545838065;0.33333333024691364;8.749817712130996;3.0434517960713383;5.4331367007378
7.2;0.14;0.35;1.2;0.036;15.0;73.0;0.9938;3.46;0.39;9.9;9.961752906265943;0.20547944924000755;10.83303241576623;2.4999821429846927;1.207485200759508
8.0;0.2;0.3;8.1;0.037;42.0;130.0;0.99379;3.1;0.67;11.8;11.87372395201808;0.323076920591716;18.107618713007756;1.4999925000374996;8.150607119605631
6.4;0.5;0.2;2.4;0.059;19.0;112.0;0.99314;3.18;0.4;9.2;9.263538611335147;0.1696428556281888;6.779546109387977;0.3999992000016;2.4165752899135167
7.2;0.23;0.39;14.2;0.058;49.0;192.0;0.9979;2.98;0.48;9.0;9.018930735614054;0.2552083320041233;8.275719384148548;1.695644801544341;14.229868493968839
6.8;0.18;0.37;1.6;0.055;47.0;154.0;0.9934;3.08;0.45;9.1;9.160449808284872;0.3051948032130208;8.181669424192288;2.055544135865912;1.6106285377204173
9.1;0.27;0.32;1.1;0.031;15.0;151.0;0.9936;3.03;0.41;10.6;10.668266235641871;0.09933774768650498;13.22537982645721;1.1851807956266829;1.1070842320005716
7.0;0.53;0.02;1.0;0.036;39.0;107.0;0.993;3.2;0.32;9.0;9.063434981435064;0.3644859779020002;8.888641982167163;0.03773577785702291;1.0070483312705627
6.7;0.62;0.24;1.1;0.039;6.0;62.0;0.9934;3.41;0.32;10.4;10.46908549518271;0.09677419198751304;8.204917822619933;0.3870961498449196;1.1073071196827868
5.6;0.26;0.5;11.4;0.029;25.0;93.0;0.99428;3.23;0.49;10.5;10.560394898424086;0.26881720141056775;16.895969104513636;1.9230695266556668;11.465571604003294
7.0;0.21;0.28;8.7;0.045;37.0;222.0;0.9954;3.25;0.54;10.4;10.448050584638754;0.16666666591591592;11.999733339259128;1.3333269841572184;8.740196162149726
9.2;0.15;0.68;1.6;0.046;22.0;130.0;0.9948;3.02;0.45;10.4;10.454352176968056;0.1692307679289941;9.782396034868807;4.533303111312592;1.6083618733797012
